percentAll,count,totalCount,percentReactive,cytCombo,id,group,stim,concGroup,cell
0,0,6821,0,TNFa-IL6-IL12+IFNa+,a2010,adult,LPS,4,mDC
0.07,5,6821,0.206161485,TNFa-IL6-IL12+IFNa-,a2010,adult,LPS,4,mDC
0,0,6821,0,TNFa-IL6-IL12-IFNa+,a2010,adult,LPS,4,mDC
66.06,4506,6821,NA,TNFa-IL6-IL12-IFNa-,a2010,adult,LPS,4,mDC
0,0,2368,0,TNFa+IL6+IL12+IFNa+,a2012,adult,LPS,4,mDC
0.63,15,2368,1.505388496,TNFa+IL6+IL12+IFNa-,a2012,adult,LPS,4,mDC
0.17,4,2368,0.406215943,TNFa+IL6+IL12-IFNa+,a2012,adult,LPS,4,mDC
13.47,319,2368,32.18663976,TNFa+IL6+IL12-IFNa-,a2012,adult,LPS,4,mDC
0,0,2368,0,TNFa+IL6-IL12+IFNa+,a2012,adult,LPS,4,mDC
0.34,8,2368,0.812431887,TNFa+IL6-IL12+IFNa-,a2012,adult,LPS,4,mDC
0.21,5,2368,0.501796165,TNFa+IL6-IL12-IFNa+,a2012,adult,LPS,4,mDC
16.05,380,2368,38.35156408,TNFa+IL6-IL12-IFNa-,a2012,adult,LPS,4,mDC
0,0,2368,0,TNFa-IL6+IL12+IFNa+,a2012,adult,LPS,4,mDC
0,0,2368,0,TNFa-IL6+IL12+IFNa-,a2012,adult,LPS,4,mDC
0.34,8,2368,0.812431887,TNFa-IL6+IL12-IFNa+,a2012,adult,LPS,4,mDC
6.29,149,2368,15.02998991,TNFa-IL6+IL12-IFNa-,a2012,adult,LPS,4,mDC
0.38,9,2368,0.908012109,TNFa-IL6-IL12+IFNa+,a2012,adult,LPS,4,mDC
0.25,6,2368,0.597376387,TNFa-IL6-IL12+IFNa-,a2012,adult,LPS,4,mDC
3.72,88,2368,8.888960646,TNFa-IL6-IL12-IFNa+,a2012,adult,LPS,4,mDC
58.15,1377,2368,NA,TNFa-IL6-IL12-IFNa-,a2012,adult,LPS,4,mDC
0.07,3,4004,0.137933071,TNFa+IL6+IL12+IFNa+,a2013,adult,LPS,4,mDC
3.67,147,4004,7.231633858,TNFa+IL6+IL12+IFNa-,a2013,adult,LPS,4,mDC
0.22,9,4004,0.433503937,TNFa+IL6+IL12-IFNa+,a2013,adult,LPS,4,mDC
23.58,944,4004,46.46374016,TNFa+IL6+IL12-IFNa-,a2013,adult,LPS,4,mDC
0.05,2,4004,0.098523622,TNFa+IL6-IL12+IFNa+,a2013,adult,LPS,4,mDC
1.62,65,4004,3.192165354,TNFa+IL6-IL12+IFNa-,a2013,adult,LPS,4,mDC
0.22,9,4004,0.433503937,TNFa+IL6-IL12-IFNa+,a2013,adult,LPS,4,mDC
14.06,563,4004,27.70484252,TNFa+IL6-IL12-IFNa-,a2013,adult,LPS,4,mDC
0,0,4004,0,TNFa-IL6+IL12+IFNa+,a2013,adult,LPS,4,mDC
0.25,10,4004,0.49261811,TNFa-IL6+IL12+IFNa-,a2013,adult,LPS,4,mDC
0.05,2,4004,0.098523622,TNFa-IL6+IL12-IFNa+,a2013,adult,LPS,4,mDC
4.35,174,4004,8.571555118,TNFa-IL6+IL12-IFNa-,a2013,adult,LPS,4,mDC
0.3,12,4004,0.591141732,TNFa-IL6-IL12+IFNa+,a2013,adult,LPS,4,mDC
0.9,36,4004,1.773425197,TNFa-IL6-IL12+IFNa-,a2013,adult,LPS,4,mDC
1.4,56,4004,2.758661417,TNFa-IL6-IL12-IFNa+,a2013,adult,LPS,4,mDC
49.26,1972,4004,NA,TNFa-IL6-IL12-IFNa-,a2013,adult,LPS,4,mDC
0,0,609,0,TNFa+IL6+IL12+IFNa+,a2014,adult,LPS,4,mDC
3.94,24,609,6.934855491,TNFa+IL6+IL12+IFNa-,a2014,adult,LPS,4,mDC
0.33,2,609,0.58083815,TNFa+IL6+IL12-IFNa+,a2014,adult,LPS,4,mDC
22.82,139,609,40.16583815,TNFa+IL6+IL12-IFNa-,a2014,adult,LPS,4,mDC
0.16,1,609,0.281618497,TNFa+IL6-IL12+IFNa+,a2014,adult,LPS,4,mDC
1.64,10,609,2.886589595,TNFa+IL6-IL12+IFNa-,a2014,adult,LPS,4,mDC
0.16,1,609,0.281618497,TNFa+IL6-IL12-IFNa+,a2014,adult,LPS,4,mDC
19.54,119,609,34.39265896,TNFa+IL6-IL12-IFNa-,a2014,adult,LPS,4,mDC
0,0,609,0,TNFa-IL6+IL12+IFNa+,a2014,adult,LPS,4,mDC
0.66,4,609,1.161676301,TNFa-IL6+IL12+IFNa-,a2014,adult,LPS,4,mDC
0.66,4,609,1.161676301,TNFa-IL6+IL12-IFNa+,a2014,adult,LPS,4,mDC
3.78,23,609,6.653236994,TNFa-IL6+IL12-IFNa-,a2014,adult,LPS,4,mDC
0.33,2,609,0.58083815,TNFa-IL6-IL12+IFNa+,a2014,adult,LPS,4,mDC
1.48,9,609,2.604971098,TNFa-IL6-IL12+IFNa-,a2014,adult,LPS,4,mDC
1.31,8,609,2.305751445,TNFa-IL6-IL12-IFNa+,a2014,adult,LPS,4,mDC
43.19,263,609,NA,TNFa-IL6-IL12-IFNa-,a2014,adult,LPS,4,mDC
0,0,3314,0,TNFa+IL6+IL12+IFNa+,a2015,adult,LPS,4,mDC
0.63,21,3314,3.039039301,TNFa+IL6+IL12+IFNa-,a2015,adult,LPS,4,mDC
0,0,3314,0,TNFa+IL6+IL12-IFNa+,a2015,adult,LPS,4,mDC
5.55,184,3314,26.77248908,TNFa+IL6+IL12-IFNa-,a2015,adult,LPS,4,mDC
0,0,3314,0,TNFa+IL6-IL12+IFNa+,a2015,adult,LPS,4,mDC
0.39,13,3314,1.881310044,TNFa+IL6-IL12+IFNa-,a2015,adult,LPS,4,mDC
0,0,3314,0,TNFa+IL6-IL12-IFNa+,a2015,adult,LPS,4,mDC
4.59,152,3314,22.14157205,TNFa+IL6-IL12-IFNa-,a2015,adult,LPS,4,mDC
0,0,3314,0,TNFa-IL6+IL12+IFNa+,a2015,adult,LPS,4,mDC
0.27,9,3314,1.302445415,TNFa-IL6+IL12+IFNa-,a2015,adult,LPS,4,mDC
0.03,1,3314,0.144716157,TNFa-IL6+IL12-IFNa+,a2015,adult,LPS,4,mDC
6.22,206,3314,30.00448326,TNFa-IL6+IL12-IFNa-,a2015,adult,LPS,4,mDC
0.12,4,3314,0.578864629,TNFa-IL6-IL12+IFNa+,a2015,adult,LPS,4,mDC
2.2,73,3314,10.6125182,TNFa-IL6-IL12+IFNa-,a2015,adult,LPS,4,mDC
0.72,24,3314,3.473187773,TNFa-IL6-IL12-IFNa+,a2015,adult,LPS,4,mDC
79.28,2627,3314,NA,TNFa-IL6-IL12-IFNa-,a2015,adult,LPS,4,mDC
0,0,2357,0,TNFa+IL6+IL12+IFNa+,a2016,adult,LPS,4,mDC
1.48,35,2357,3.272382739,TNFa+IL6+IL12+IFNa-,a2016,adult,LPS,4,mDC
0,0,2357,0,TNFa+IL6+IL12-IFNa+,a2016,adult,LPS,4,mDC
19.09,450,2357,42.2093152,TNFa+IL6+IL12-IFNa-,a2016,adult,LPS,4,mDC
0,0,2357,0,TNFa+IL6-IL12+IFNa+,a2016,adult,LPS,4,mDC
1.15,27,2357,2.542729831,TNFa+IL6-IL12+IFNa-,a2016,adult,LPS,4,mDC
0,0,2357,0,TNFa+IL6-IL12-IFNa+,a2016,adult,LPS,4,mDC
17.78,419,2357,39.31281426,TNFa+IL6-IL12-IFNa-,a2016,adult,LPS,4,mDC
0,0,2357,0,TNFa-IL6+IL12+IFNa+,a2016,adult,LPS,4,mDC
0.08,2,2357,0.176885553,TNFa-IL6+IL12+IFNa-,a2016,adult,LPS,4,mDC
0,0,2357,0,TNFa-IL6+IL12-IFNa+,a2016,adult,LPS,4,mDC
4.67,110,2357,10.32569418,TNFa-IL6+IL12-IFNa-,a2016,adult,LPS,4,mDC
0.13,3,2357,0.287439024,TNFa-IL6-IL12+IFNa+,a2016,adult,LPS,4,mDC
0.68,16,2357,1.503527205,TNFa-IL6-IL12+IFNa-,a2016,adult,LPS,4,mDC
0.17,4,2357,0.375881801,TNFa-IL6-IL12-IFNa+,a2016,adult,LPS,4,mDC
54.77,1291,2357,NA,TNFa-IL6-IL12-IFNa-,a2016,adult,LPS,4,mDC
0.03,1,3147,0.134871429,TNFa+IL6+IL12+IFNa+,a2017,adult,LPS,4,mDC
0.48,15,3147,2.157942857,TNFa+IL6+IL12+IFNa-,a2017,adult,LPS,4,mDC
0,0,3147,0,TNFa+IL6+IL12-IFNa+,a2017,adult,LPS,4,mDC
3.56,112,3147,16.00474286,TNFa+IL6+IL12-IFNa-,a2017,adult,LPS,4,mDC
0,0,3147,0,TNFa+IL6-IL12+IFNa+,a2017,adult,LPS,4,mDC
1.05,33,3147,4.7205,TNFa+IL6-IL12+IFNa-,a2017,adult,LPS,4,mDC
0.03,1,3147,0.134871429,TNFa+IL6-IL12-IFNa+,a2017,adult,LPS,4,mDC
7.4,233,3147,33.26828571,TNFa+IL6-IL12-IFNa-,a2017,adult,LPS,4,mDC
0,0,3147,0,TNFa-IL6+IL12+IFNa+,a2017,adult,LPS,4,mDC
0.38,12,3147,1.708371429,TNFa-IL6+IL12+IFNa-,a2017,adult,LPS,4,mDC
0.16,5,3147,0.719314286,TNFa-IL6+IL12-IFNa+,a2017,adult,LPS,4,mDC
3.75,118,3147,16.85892857,TNFa-IL6+IL12-IFNa-,a2017,adult,LPS,4,mDC
0.19,6,3147,0.854185714,TNFa-IL6-IL12+IFNa+,a2017,adult,LPS,4,mDC
2.89,91,3147,12.99261429,TNFa-IL6-IL12+IFNa-,a2017,adult,LPS,4,mDC
2.32,73,3147,10.43005714,TNFa-IL6-IL12-IFNa+,a2017,adult,LPS,4,mDC
77.76,2447,3147,NA,TNFa-IL6-IL12-IFNa-,a2017,adult,LPS,4,mDC
0,0,1545,0,TNFa+IL6+IL12+IFNa+,a2020,adult,LPS,4,mDC
0.32,5,1545,0.803902439,TNFa+IL6+IL12+IFNa-,a2020,adult,LPS,4,mDC
0.19,3,1545,0.477317073,TNFa+IL6+IL12-IFNa+,a2020,adult,LPS,4,mDC
10.81,167,1545,27.15682927,TNFa+IL6+IL12-IFNa-,a2020,adult,LPS,4,mDC
0.06,1,1545,0.150731707,TNFa+IL6-IL12+IFNa+,a2020,adult,LPS,4,mDC
0.13,2,1545,0.326585366,TNFa+IL6-IL12+IFNa-,a2020,adult,LPS,4,mDC
0.13,2,1545,0.326585366,TNFa+IL6-IL12-IFNa+,a2020,adult,LPS,4,mDC
16.25,251,1545,40.82317073,TNFa+IL6-IL12-IFNa-,a2020,adult,LPS,4,mDC
0,0,1545,0,TNFa-IL6+IL12+IFNa+,a2020,adult,LPS,4,mDC
0.19,3,1545,0.477317073,TNFa-IL6+IL12+IFNa-,a2020,adult,LPS,4,mDC
0.06,1,1545,0.150731707,TNFa-IL6+IL12-IFNa+,a2020,adult,LPS,4,mDC
6.54,101,1545,16.4297561,TNFa-IL6+IL12-IFNa-,a2020,adult,LPS,4,mDC
0.78,12,1545,1.959512195,TNFa-IL6-IL12+IFNa+,a2020,adult,LPS,4,mDC
0.52,8,1545,1.306341463,TNFa-IL6-IL12+IFNa-,a2020,adult,LPS,4,mDC
3.82,59,1545,9.596585366,TNFa-IL6-IL12-IFNa+,a2020,adult,LPS,4,mDC
60.2,930,1545,NA,TNFa-IL6-IL12-IFNa-,a2020,adult,LPS,4,mDC
0,0,882,0,TNFa+IL6+IL12+IFNa+,a2021,adult,LPS,4,mDC
1.13,10,882,3.509366197,TNFa+IL6+IL12+IFNa-,a2021,adult,LPS,4,mDC
0,0,882,0,TNFa+IL6+IL12-IFNa+,a2021,adult,LPS,4,mDC
9.41,83,882,29.22401408,TNFa+IL6+IL12-IFNa-,a2021,adult,LPS,4,mDC
0,0,882,0,TNFa+IL6-IL12+IFNa+,a2021,adult,LPS,4,mDC
1.93,17,882,5.993873239,TNFa+IL6-IL12+IFNa-,a2021,adult,LPS,4,mDC
0.11,1,882,0.341619718,TNFa+IL6-IL12-IFNa+,a2021,adult,LPS,4,mDC
11.22,99,882,34.84521127,TNFa+IL6-IL12-IFNa-,a2021,adult,LPS,4,mDC
0,0,882,0,TNFa-IL6+IL12+IFNa+,a2021,adult,LPS,4,mDC
0.23,2,882,0.714295775,TNFa-IL6+IL12+IFNa-,a2021,adult,LPS,4,mDC
0,0,882,0,TNFa-IL6+IL12-IFNa+,a2021,adult,LPS,4,mDC
4.31,38,882,13.38528169,TNFa-IL6+IL12-IFNa-,a2021,adult,LPS,4,mDC
0,0,882,0,TNFa-IL6-IL12+IFNa+,a2021,adult,LPS,4,mDC
2.61,23,882,8.105704225,TNFa-IL6-IL12+IFNa-,a2021,adult,LPS,4,mDC
1.25,11,882,3.882042254,TNFa-IL6-IL12-IFNa+,a2021,adult,LPS,4,mDC
67.8,598,882,NA,TNFa-IL6-IL12-IFNa-,a2021,adult,LPS,4,mDC
0.05,2,4323,0.083070715,TNFa+IL6+IL12+IFNa+,a2023,adult,LPS,4,mDC
1.99,86,4323,3.30621445,TNFa+IL6+IL12+IFNa-,a2023,adult,LPS,4,mDC
0.39,17,4323,0.647951576,TNFa+IL6+IL12-IFNa+,a2023,adult,LPS,4,mDC
19.66,850,4323,32.66340507,TNFa+IL6+IL12-IFNa-,a2023,adult,LPS,4,mDC
0,0,4323,0,TNFa+IL6-IL12+IFNa+,a2023,adult,LPS,4,mDC
1.83,79,4323,3.040388163,TNFa+IL6-IL12+IFNa-,a2023,adult,LPS,4,mDC
0.67,29,4323,1.113147579,TNFa+IL6-IL12-IFNa+,a2023,adult,LPS,4,mDC
29.42,1272,4323,48.87880861,TNFa+IL6-IL12-IFNa-,a2023,adult,LPS,4,mDC
0.05,2,4323,0.083070715,TNFa-IL6+IL12+IFNa+,a2023,adult,LPS,4,mDC
0.16,7,4323,0.265826287,TNFa-IL6+IL12+IFNa-,a2023,adult,LPS,4,mDC
0.25,11,4323,0.415353574,TNFa-IL6+IL12-IFNa+,a2023,adult,LPS,4,mDC
3.59,155,4323,5.964477325,TNFa-IL6+IL12-IFNa-,a2023,adult,LPS,4,mDC
0.07,3,4323,0.116299001,TNFa-IL6-IL12+IFNa+,a2023,adult,LPS,4,mDC
0.67,29,4323,1.113147579,TNFa-IL6-IL12+IFNa-,a2023,adult,LPS,4,mDC
1.39,60,4323,2.309365872,TNFa-IL6-IL12-IFNa+,a2023,adult,LPS,4,mDC
39.81,1721,4323,NA,TNFa-IL6-IL12-IFNa-,a2023,adult,LPS,4,mDC
0.02,1,4724,0.039514847,TNFa+IL6+IL12+IFNa+,a2024,adult,LPS,4,mDC
1.21,57,4724,2.390648264,TNFa+IL6+IL12+IFNa-,a2024,adult,LPS,4,mDC
0.4,19,4724,0.790296947,TNFa+IL6+IL12-IFNa+,a2024,adult,LPS,4,mDC
13.42,634,4724,26.51446257,TNFa+IL6+IL12-IFNa-,a2024,adult,LPS,4,mDC
0,0,4724,0,TNFa+IL6-IL12+IFNa+,a2024,adult,LPS,4,mDC
1.42,67,4724,2.805554161,TNFa+IL6-IL12+IFNa-,a2024,adult,LPS,4,mDC
0.3,14,4724,0.59272271,TNFa+IL6-IL12-IFNa+,a2024,adult,LPS,4,mDC
23.26,1099,4724,45.95576746,TNFa+IL6-IL12-IFNa-,a2024,adult,LPS,4,mDC
0.02,1,4724,0.039514847,TNFa-IL6+IL12+IFNa+,a2024,adult,LPS,4,mDC
0.06,3,4724,0.118544542,TNFa-IL6+IL12+IFNa-,a2024,adult,LPS,4,mDC
0.57,27,4724,1.126173149,TNFa-IL6+IL12-IFNa+,a2024,adult,LPS,4,mDC
8.07,381,4724,15.9442409,TNFa-IL6+IL12-IFNa-,a2024,adult,LPS,4,mDC
0.06,3,4724,0.118544542,TNFa-IL6-IL12+IFNa+,a2024,adult,LPS,4,mDC
0.55,26,4724,1.086658302,TNFa-IL6-IL12+IFNa-,a2024,adult,LPS,4,mDC
1.25,59,4724,2.469677959,TNFa-IL6-IL12-IFNa+,a2024,adult,LPS,4,mDC
49.39,2333,4724,NA,TNFa-IL6-IL12-IFNa-,a2024,adult,LPS,4,mDC
0.03,1,3603,0.049154161,TNFa+IL6+IL12+IFNa+,a2025,adult,LPS,4,mDC
0.44,16,3603,0.720927694,TNFa+IL6+IL12+IFNa-,a2025,adult,LPS,4,mDC
0.25,9,3603,0.409618008,TNFa+IL6+IL12-IFNa+,a2025,adult,LPS,4,mDC
33.17,1195,3603,54.34811733,TNFa+IL6+IL12-IFNa-,a2025,adult,LPS,4,mDC
0,0,3603,0,TNFa+IL6-IL12+IFNa+,a2025,adult,LPS,4,mDC
0.17,6,3603,0.278540246,TNFa+IL6-IL12+IFNa-,a2025,adult,LPS,4,mDC
0.06,2,3603,0.098308322,TNFa+IL6-IL12-IFNa+,a2025,adult,LPS,4,mDC
18.43,664,3603,30.19703956,TNFa+IL6-IL12-IFNa-,a2025,adult,LPS,4,mDC
0,0,3603,0,TNFa-IL6+IL12+IFNa+,a2025,adult,LPS,4,mDC
0.14,5,3603,0.229386085,TNFa-IL6+IL12+IFNa-,a2025,adult,LPS,4,mDC
0.22,8,3603,0.360463847,TNFa-IL6+IL12-IFNa+,a2025,adult,LPS,4,mDC
6.05,218,3603,9.912755798,TNFa-IL6+IL12-IFNa-,a2025,adult,LPS,4,mDC
0.19,7,3603,0.311309686,TNFa-IL6-IL12+IFNa+,a2025,adult,LPS,4,mDC
0.17,6,3603,0.278540246,TNFa-IL6-IL12+IFNa-,a2025,adult,LPS,4,mDC
1.72,62,3603,2.818171896,TNFa-IL6-IL12-IFNa+,a2025,adult,LPS,4,mDC
38.96,1404,3603,NA,TNFa-IL6-IL12-IFNa-,a2025,adult,LPS,4,mDC
0,0,2054,0,TNFa+IL6+IL12+IFNa+,a2028,adult,LPS,4,mDC
0.49,10,2054,1.155522388,TNFa+IL6+IL12+IFNa-,a2028,adult,LPS,4,mDC
0.05,1,2054,0.117910448,TNFa+IL6+IL12-IFNa+,a2028,adult,LPS,4,mDC
10.71,220,2054,25.25641791,TNFa+IL6+IL12-IFNa-,a2028,adult,LPS,4,mDC
0,0,2054,0,TNFa+IL6-IL12+IFNa+,a2028,adult,LPS,4,mDC
0.39,8,2054,0.919701493,TNFa+IL6-IL12+IFNa-,a2028,adult,LPS,4,mDC
0,0,2054,0,TNFa+IL6-IL12-IFNa+,a2028,adult,LPS,4,mDC
23.95,492,2054,56.47910448,TNFa+IL6-IL12-IFNa-,a2028,adult,LPS,4,mDC
0,0,2054,0,TNFa-IL6+IL12+IFNa+,a2028,adult,LPS,4,mDC
0,0,2054,0,TNFa-IL6+IL12+IFNa-,a2028,adult,LPS,4,mDC
0.1,2,2054,0.235820896,TNFa-IL6+IL12-IFNa+,a2028,adult,LPS,4,mDC
5.74,118,2054,13.5361194,TNFa-IL6+IL12-IFNa-,a2028,adult,LPS,4,mDC
0.15,3,2054,0.353731343,TNFa-IL6-IL12+IFNa+,a2028,adult,LPS,4,mDC
0.44,9,2054,1.03761194,TNFa-IL6-IL12+IFNa-,a2028,adult,LPS,4,mDC
0.39,8,2054,0.919701493,TNFa-IL6-IL12-IFNa+,a2028,adult,LPS,4,mDC
57.59,1183,2054,NA,TNFa-IL6-IL12-IFNa-,a2028,adult,LPS,4,mDC
0,0,2752,0,TNFa+IL6+IL12+IFNa+,a2031,adult,LPS,4,mDC
0.55,15,2752,1.339469027,TNFa+IL6+IL12+IFNa-,a2031,adult,LPS,4,mDC
0,0,2752,0,TNFa+IL6+IL12-IFNa+,a2031,adult,LPS,4,mDC
15.48,426,2752,37.6999646,TNFa+IL6+IL12-IFNa-,a2031,adult,LPS,4,mDC
0,0,2752,0,TNFa+IL6-IL12+IFNa+,a2031,adult,LPS,4,mDC
0.44,12,2752,1.071575221,TNFa+IL6-IL12+IFNa-,a2031,adult,LPS,4,mDC
0,0,2752,0,TNFa+IL6-IL12-IFNa+,a2031,adult,LPS,4,mDC
13.84,381,2752,33.7059115,TNFa+IL6-IL12-IFNa-,a2031,adult,LPS,4,mDC
0,0,2752,0,TNFa-IL6+IL12+IFNa+,a2031,adult,LPS,4,mDC
0.22,6,2752,0.535787611,TNFa-IL6+IL12+IFNa-,a2031,adult,LPS,4,mDC
0.04,1,2752,0.097415929,TNFa-IL6+IL12-IFNa+,a2031,adult,LPS,4,mDC
8.07,222,2752,19.65366372,TNFa-IL6+IL12-IFNa-,a2031,adult,LPS,4,mDC
0.18,5,2752,0.438371681,TNFa-IL6-IL12+IFNa+,a2031,adult,LPS,4,mDC
1.16,32,2752,2.825061947,TNFa-IL6-IL12+IFNa-,a2031,adult,LPS,4,mDC
1.09,30,2752,2.654584071,TNFa-IL6-IL12-IFNa+,a2031,adult,LPS,4,mDC
58.93,1622,2752,NA,TNFa-IL6-IL12-IFNa-,a2031,adult,LPS,4,mDC
0,0,7132,0,TNFa+IL6+IL12+IFNa+,a2034,adult,LPS,4,mDC
0.15,11,7132,0.502725564,TNFa+IL6+IL12+IFNa-,a2034,adult,LPS,4,mDC
0,0,7132,0,TNFa+IL6+IL12-IFNa+,a2034,adult,LPS,4,mDC
12.07,861,7132,40.45265038,TNFa+IL6+IL12-IFNa-,a2034,adult,LPS,4,mDC
0,0,7132,0,TNFa+IL6-IL12+IFNa+,a2034,adult,LPS,4,mDC
0.13,9,7132,0.435695489,TNFa+IL6-IL12+IFNa-,a2034,adult,LPS,4,mDC
0,0,7132,0,TNFa+IL6-IL12-IFNa+,a2034,adult,LPS,4,mDC
11.54,823,7132,38.67635338,TNFa+IL6-IL12-IFNa-,a2034,adult,LPS,4,mDC
0,0,7132,0,TNFa-IL6+IL12+IFNa+,a2034,adult,LPS,4,mDC
0.01,1,7132,0.033515038,TNFa-IL6+IL12+IFNa-,a2034,adult,LPS,4,mDC
0.01,1,7132,0.033515038,TNFa-IL6+IL12-IFNa+,a2034,adult,LPS,4,mDC
4.78,341,7132,16.02018797,TNFa-IL6+IL12-IFNa-,a2034,adult,LPS,4,mDC
0.32,23,7132,1.072481203,TNFa-IL6-IL12+IFNa+,a2034,adult,LPS,4,mDC
0.46,33,7132,1.541691729,TNFa-IL6-IL12+IFNa-,a2034,adult,LPS,4,mDC
0.35,25,7132,1.173026316,TNFa-IL6-IL12-IFNa+,a2034,adult,LPS,4,mDC
70.18,5005,7132,NA,TNFa-IL6-IL12-IFNa-,a2034,adult,LPS,4,mDC
0,0,1882,0,TNFa+IL6+IL12+IFNa+,a2035,adult,LPS,4,mDC
0.16,3,1882,0.348922364,TNFa+IL6+IL12+IFNa-,a2035,adult,LPS,4,mDC
0,0,1882,0,TNFa+IL6+IL12-IFNa+,a2035,adult,LPS,4,mDC
22.69,427,1882,49.48155272,TNFa+IL6+IL12-IFNa-,a2035,adult,LPS,4,mDC
0,0,1882,0,TNFa+IL6-IL12+IFNa+,a2035,adult,LPS,4,mDC
0.21,4,1882,0.457960603,TNFa+IL6-IL12+IFNa-,a2035,adult,LPS,4,mDC
0,0,1882,0,TNFa+IL6-IL12-IFNa+,a2035,adult,LPS,4,mDC
18.33,345,1882,39.97341831,TNFa+IL6-IL12-IFNa-,a2035,adult,LPS,4,mDC
0,0,1882,0,TNFa-IL6+IL12+IFNa+,a2035,adult,LPS,4,mDC
0,0,1882,0,TNFa-IL6+IL12+IFNa-,a2035,adult,LPS,4,mDC
0,0,1882,0,TNFa-IL6+IL12-IFNa+,a2035,adult,LPS,4,mDC
3.93,74,1882,8.570405562,TNFa-IL6+IL12-IFNa-,a2035,adult,LPS,4,mDC
0.05,1,1882,0.109038239,TNFa-IL6-IL12+IFNa+,a2035,adult,LPS,4,mDC
0.27,5,1882,0.588806489,TNFa-IL6-IL12+IFNa-,a2035,adult,LPS,4,mDC
0.21,4,1882,0.457960603,TNFa-IL6-IL12-IFNa+,a2035,adult,LPS,4,mDC
54.15,1019,1882,NA,TNFa-IL6-IL12-IFNa-,a2035,adult,LPS,4,mDC
0,0,904,0,TNFa+IL6+IL12+IFNa+,a2036,adult,LPS,4,mDC
0.44,4,904,1.212682927,TNFa+IL6+IL12+IFNa-,a2036,adult,LPS,4,mDC
0.22,2,904,0.606341463,TNFa+IL6+IL12-IFNa+,a2036,adult,LPS,4,mDC
11.95,108,904,32.93536585,TNFa+IL6+IL12-IFNa-,a2036,adult,LPS,4,mDC
0,0,904,0,TNFa+IL6-IL12+IFNa+,a2036,adult,LPS,4,mDC
0.33,3,904,0.909512195,TNFa+IL6-IL12+IFNa-,a2036,adult,LPS,4,mDC
0.22,2,904,0.606341463,TNFa+IL6-IL12-IFNa+,a2036,adult,LPS,4,mDC
11.06,100,904,30.48243902,TNFa+IL6-IL12-IFNa-,a2036,adult,LPS,4,mDC
0,0,904,0,TNFa-IL6+IL12+IFNa+,a2036,adult,LPS,4,mDC
0.22,2,904,0.606341463,TNFa-IL6+IL12+IFNa-,a2036,adult,LPS,4,mDC
0.11,1,904,0.303170732,TNFa-IL6+IL12-IFNa+,a2036,adult,LPS,4,mDC
7.19,65,904,19.81634146,TNFa-IL6+IL12-IFNa-,a2036,adult,LPS,4,mDC
0.55,5,904,1.515853659,TNFa-IL6-IL12+IFNa+,a2036,adult,LPS,4,mDC
1.11,10,904,3.059268293,TNFa-IL6-IL12+IFNa-,a2036,adult,LPS,4,mDC
2.88,26,904,7.937560976,TNFa-IL6-IL12-IFNa+,a2036,adult,LPS,4,mDC
63.72,576,904,NA,TNFa-IL6-IL12-IFNa-,a2036,adult,LPS,4,mDC
0.01,1,7467,0.019753968,TNFa+IL6+IL12+IFNa+,a2037,adult,LPS,4,mDC
0.46,34,7467,0.90868254,TNFa+IL6+IL12+IFNa-,a2037,adult,LPS,4,mDC
0.09,7,7467,0.177785714,TNFa+IL6+IL12-IFNa+,a2037,adult,LPS,4,mDC
19.53,1458,7467,38.5795,TNFa+IL6+IL12-IFNa-,a2037,adult,LPS,4,mDC
0,0,7467,0,TNFa+IL6-IL12+IFNa+,a2037,adult,LPS,4,mDC
0.27,20,7467,0.533357143,TNFa+IL6-IL12+IFNa-,a2037,adult,LPS,4,mDC
0.21,16,7467,0.414833333,TNFa+IL6-IL12-IFNa+,a2037,adult,LPS,4,mDC
21.92,1637,7467,43.30069841,TNFa+IL6-IL12-IFNa-,a2037,adult,LPS,4,mDC
0.01,1,7467,0.019753968,TNFa-IL6+IL12+IFNa+,a2037,adult,LPS,4,mDC
0.04,3,7467,0.079015873,TNFa-IL6+IL12+IFNa-,a2037,adult,LPS,4,mDC
0.25,19,7467,0.493849206,TNFa-IL6+IL12-IFNa+,a2037,adult,LPS,4,mDC
5.76,430,7467,11.37828571,TNFa-IL6+IL12-IFNa-,a2037,adult,LPS,4,mDC
0.12,9,7467,0.237047619,TNFa-IL6-IL12+IFNa+,a2037,adult,LPS,4,mDC
0.4,30,7467,0.79015873,TNFa-IL6-IL12+IFNa-,a2037,adult,LPS,4,mDC
1.54,115,7467,3.042111111,TNFa-IL6-IL12-IFNa+,a2037,adult,LPS,4,mDC
49.39,3688,7467,NA,TNFa-IL6-IL12-IFNa-,a2037,adult,LPS,4,mDC
0,0,1075,0,TNFa+IL6+IL12+IFNa+,n1031,neonate,LPS,4,mDC
1.95,21,1075,6.006446991,TNFa+IL6+IL12+IFNa-,n1031,neonate,LPS,4,mDC
0,0,1075,0,TNFa+IL6+IL12-IFNa+,n1031,neonate,LPS,4,mDC
6.7,72,1075,20.63753582,TNFa+IL6+IL12-IFNa-,n1031,neonate,LPS,4,mDC
0,0,1075,0,TNFa+IL6-IL12+IFNa+,n1031,neonate,LPS,4,mDC
2.79,30,1075,8.593839542,TNFa+IL6-IL12+IFNa-,n1031,neonate,LPS,4,mDC
